radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,410,9101,42362581,0,-85.1947,35.0223,1000,1,1,1751750234,1751750234,0
LTE,310,260,30499,43265548,0,-85.2377,35.1123,1000,1,1,1751816869,1751816869,0
LTE,310,260,31344,75115288,0,-86.5368,35.0629,1000,1,1,1751924439,1751924439,0
LTE,310,260,31344,75115268,0,-86.5368,35.0629,1000,3,1,1751985399,1751992201,0
LTE,310,260,31344,75115278,0,-86.5368,35.0629,1000,1,1,1751988559,1751988559,0
LTE,310,410,8839,42966996,0,-85.5663,35.0279,1000,1,1,1751914463,1751914463,0
LTE,310,410,9101,42246582,0,-85.2644,35.0601,1000,1,1,1751919432,1751919432,0
LTE,310,410,8852,41789464,0,-86.9031,36.5078,1000,1,1,1751974607,1751974607,0
LTE,310,260,43907,154894850,0,-86.0638,35.201,1000,1,1,1751994594,1751994594,0
LTE,310,410,8839,42275607,0,-85.567,35.0282,1000,1,1,1752001926,1752001926,0
LTE,310,260,44027,8102669,0,-86.4823,35.9368,1000,1,1,1752073318,1752073318,0
LTE,310,260,30499,223706881,0,-85.2453,35.1006,1000,1,1,1752083830,1752083830,0
LTE,310,260,30499,223432961,0,-85.2595,35.0772,1000,1,1,1752093069,1752093069,0
LTE,310,260,43777,6791181,0,-86.8724,36.1709,1000,1,1,1752137348,1752137348,0
GSM,310,260,31403,3071,-1,-87.5784,35.9348,1000,1,1,1752139895,1752139895,0
LTE,310,260,32827,16807691,0,-88.8305,35.6686,1000,1,1,1752143708,1752143708,0
LTE,310,260,43003,7880983,0,-86.1376,37.0475,1000,1,1,1752145326,1752145326,0
LTE,310,260,43907,29794581,0,-86.6404,36.5105,2325,12,1,1752147898,1764418863,0
LTE,310,260,43907,29794571,0,-86.6401,36.5129,3466,27,1,1752148359,1766013242,0
LTE,310,260,43906,6870029,0,-86.7094,36.3062,1000,1,1,1752150525,1752150525,0
LTE,310,260,43906,25680653,0,-86.7139,36.2634,1000,1,1,1752150859,1752150859,0
LTE,310,260,43907,29794561,0,-86.6472,36.5122,3907,30,1,1752153236,1768402683,0
LTE,310,260,43906,6387202,0,-86.7245,36.2467,3058,27,1,1752154609,1773965946,0
LTE,310,260,30211,223714050,0,-85.8173,35.2038,1000,1,1,1752160815,1752160815,0
LTE,310,410,8837,41944246,0,-86.1783,35.3242,1000,1,1,1752161697,1752161697,0
LTE,310,410,8837,41759925,0,-86.1275,35.269,1000,1,1,1752162312,1752162312,0
LTE,310,260,30499,43265537,0,-85.2417,35.1343,1000,1,1,1752169183,1752169183,0
LTE,310,410,8195,39264439,0,-87.2966,36.7456,1000,1,1,1752197935,1752197935,0
LTE,310,260,43907,29794562,0,-86.651,36.4882,2878,25,1,1752205586,1768402683,0
LTE,310,260,43906,6387204,0,-86.7413,36.2479,1087,28,1,1752206655,1773965946,0
LTE,310,260,43906,27079437,0,-86.7612,35.4559,1000,1,1,1752212264,1752212264,0
LTE,310,260,43907,7312129,0,-87.4577,36.8293,1000,1,1,1752231223,1752231223,0
LTE,310,260,43906,26352909,0,-86.6833,36.0608,1000,1,1,1752233050,1752233050,0
LTE,310,410,8195,40545719,0,-87.2023,36.6682,1000,1,1,1752236190,1752236190,0
LTE,310,260,43777,30141451,0,-86.9942,36.557,1000,1,1,1752237531,1752237531,0
LTE,310,260,30211,42934284,0,-85.8737,35.251,1000,1,1,1752239281,1752239281,0
LTE,310,410,8839,41953303,0,-85.8701,35.2458,1000,1,1,1752239339,1752239339,0
LTE,310,260,30211,223663637,0,-85.7252,35.1103,1000,1,1,1752240465,1752240465,0
LTE,310,260,30211,43330317,0,-85.736,35.0838,1000,1,1,1752240663,1752240663,0
LTE,310,260,30211,223663628,0,-85.7235,35.0614,1000,2,1,1752240703,1763728802,0
LTE,310,260,30211,43330315,0,-85.6871,35.0462,1479,2,1,1752240870,1763728622,0
LTE,310,260,43906,6386703,0,-86.7372,36.2102,1000,1,1,1752241378,1752241378,0
LTE,310,260,43777,9527310,0,-86.7515,36.1402,1000,1,1,1752242846,1752242846,0
LTE,310,260,43906,9796109,0,-86.7191,36.1172,1000,1,1,1752246657,1752246657,0
LTE,310,260,43907,38395906,0,-86.3305,35.5882,1000,1,1,1752251743,1752251743,0
LTE,310,260,43907,50505228,0,-86.3058,35.5157,1000,1,1,1752253085,1752253085,0
LTE,310,410,9101,42246167,0,-85.3619,35.0268,1000,2,1,1752265604,1773851941,0
LTE,310,260,30499,222892035,0,-85.2801,35.0468,1000,1,1,1752268601,1752268601,0
LTE,310,410,9108,42353432,0,-85.1266,35.0019,1000,1,1,1752269871,1752269871,0
LTE,310,260,30507,42456331,0,-85.2069,35.2115,1000,1,1,1752307530,1752307530,0
LTE,310,410,9101,42346934,0,-85.2599,35.1124,1000,1,1,1752310205,1752310205,0
LTE,310,260,43906,63863041,0,-86.7411,35.8826,1000,1,1,1752399414,1752399414,0
LTE,310,410,8846,41733045,0,-87.4609,36.9467,1000,1,1,1752402360,1752402360,0
LTE,310,260,30499,223545857,0,-85.1123,35.3765,1000,9,1,1752421395,1783708287,0
LTE,310,410,8848,42633738,0,-86.7138,36.3261,1000,9,1,1752422481,1762948508,0
LTE,310,260,43906,6870027,0,-86.6983,36.3242,1000,1,1,1752422526,1752422526,0
LTE,310,260,43906,6870020,0,-86.703,36.3182,1000,16,1,1752422545,1768402681,0
LTE,310,260,43906,104649485,0,-86.7131,36.3215,1000,1,1,1752422585,1752422585,0
LTE,310,260,43906,6386690,0,-86.7379,36.2163,1000,1,1,1752423700,1752423700,0
LTE,310,260,43777,6382859,0,-86.7549,36.204,1000,1,1,1752423934,1752423934,0
LTE,310,260,30499,43265538,0,-85.2414,35.1179,1000,1,1,1752424120,1752424120,0
LTE,310,410,9101,42346775,0,-85.2578,35.1124,1000,1,1,1752425473,1752425473,0
LTE,310,260,43906,9796099,0,-86.7194,36.1172,1000,1,1,1752426512,1752426512,0
LTE,310,260,30499,43704835,0,-85.1626,35.065,1000,1,1,1752426848,1752426848,0
LTE,310,410,8833,42622487,0,-86.564,36.0111,1000,1,1,1752427501,1752427501,0
LTE,310,260,43777,27098390,-1,-87.113,36.3087,1629,11,1,1752509601,1752532862,0
LTE,310,260,43907,29506366,-1,-87.123,36.3141,1000,15,1,1752509611,1752532862,0
LTE,310,260,43777,27098430,-1,-87.1145,36.3072,1000,19,1,1752509642,1752532862,0
LTE,310,260,43777,7218955,-1,-87.083,36.288,2489,50,1,1752509737,1752532922,0
LTE,310,260,43907,63926029,-1,-87.085,36.2997,1000,22,1,1752509777,1752532922,0
LTE,310,260,43777,7218945,-1,-87.0738,36.2764,1019,47,1,1752509939,1752532922,0
LTE,310,260,43777,7218957,-1,-87.0802,36.2629,1000,14,1,1752510154,1752532922,0
LTE,310,260,43777,7218956,-1,-87.0772,36.26,1000,4,1,1752510193,1752532922,0
LTE,310,260,43777,7218966,-1,-87.0568,36.2339,3297,50,1,1752510205,1752532923,0
LTE,310,260,43777,7089727,-1,-87.0655,36.2455,1000,13,1,1752510272,1752532923,0
LTE,310,260,43777,7218946,-1,-87.0597,36.2396,1000,6,1,1752510321,1752532923,0
LTE,310,260,43777,7219006,-1,-87.0437,36.2159,2776,13,1,1752510334,1752532923,0
LTE,310,260,43777,7089686,-1,-87.0478,36.226,1000,9,1,1752510413,1752532923,0
LTE,310,260,43777,7089676,-1,-87.0483,36.2222,1000,18,1,1752510426,1752532923,0
LTE,310,260,43777,7089726,-1,-87.0443,36.2123,1000,17,1,1752510479,1752532923,0
LTE,310,260,43907,156047893,-1,-87.0354,36.1834,2039,50,1,1752510572,1752532938,0
LTE,310,260,43907,156047935,-1,-87.0444,36.1454,2695,21,1,1752510762,1752532924,0
LTE,310,260,43906,31066941,-1,-87.048,36.1211,3341,23,1,1752510915,1767446882,0
LTE,310,260,43906,31066901,-1,-87.0444,36.1287,1000,13,1,1752510937,1752532924,0
LTE,310,260,43906,225482773,-1,-87.0716,36.1162,9818,5,1,1752510963,1759638794,0
LTE,310,260,43906,25940798,-1,-87.0633,36.1123,1000,10,1,1752511018,1752532925,0
LTE,310,260,43906,31066943,-1,-87.0572,36.1035,6168,14,1,1752511121,1781813582,0
LTE,310,260,43906,31066883,-1,-87.0509,36.0999,1990,15,1,1752511177,1767446882,0
LTE,310,260,43906,31066881,-1,-87.0243,36.0922,1530,25,1,1752511448,1767446882,0
LTE,310,260,44029,7031102,-1,-86.979,36.061,1694,15,1,1752511628,1767442808,0
LTE,310,260,44029,29507903,-1,-86.9816,36.0563,2090,5,1,1752511718,1767442808,0
LTE,310,260,44029,7043903,-1,-86.9842,36.0519,1000,3,1,1752511748,1752532926,0
LTE,310,260,44029,30293771,-1,-87.0266,36.0194,1135,50,1,1752512098,1752532927,0
LTE,310,260,44029,30293772,-1,-87.0129,35.9965,1999,30,1,1752512220,1752532927,0
LTE,310,260,44029,30293782,-1,-86.9971,35.9887,1000,14,1,1752512359,1752532927,0
LTE,310,260,43906,29515031,-1,-86.9886,35.9815,1000,19,1,1752512385,1752532928,0
LTE,310,260,43906,29515071,-1,-86.9786,35.9714,1000,22,1,1752512451,1752532928,0
LTE,310,260,44029,30293822,-1,-86.9712,35.968,1000,7,1,1752512494,1752532928,0
LTE,310,260,43906,98459915,-1,-86.9528,35.952,2267,44,1,1752512507,1752532928,0
LTE,310,260,43906,98459916,-1,-86.9279,35.9333,1746,31,1,1752512650,1752532929,0
LTE,310,260,44029,30163713,-1,-86.909,35.9305,1000,4,1,1752512810,1752532928,0
LTE,310,260,44029,6778379,-1,-86.9022,35.9302,1000,18,1,1752512820,1752532929,0
LTE,310,260,44029,6778380,-1,-86.8918,35.9286,1000,14,1,1752512890,1752532929,0
LTE,310,260,44029,27218192,-1,-86.8766,35.9243,1000,20,1,1752512940,1753355346,0
LTE,310,260,43907,50505229,0,-86.3356,35.5275,1000,1,1,1752431683,1752431683,0
LTE,310,410,8837,41842952,0,-86.2848,35.457,1000,1,1,1752432118,1752432118,0
LTE,310,260,43907,50391568,0,-86.2233,35.3752,1000,1,1,1752433265,1752433265,0
LTE,310,260,43907,155102221,0,-86.0442,35.1676,1000,1,1,1752435744,1752435744,0
LTE,310,410,8839,42589201,0,-85.9294,35.1013,1000,1,1,1752437163,1752437163,0
LTE,310,260,30211,42871308,0,-85.6145,35.0455,1000,1,1,1752440599,1752440599,0
LTE,310,410,9101,42246326,0,-85.3569,35.0282,1000,19,1,1752445439,1787513505,0
LTE,310,260,30499,223379223,0,-85.3022,35.0412,1000,1,1,1752446262,1752446262,0
LTE,310,410,9101,42343192,0,-85.2829,35.0517,1000,1,1,1752446437,1752446437,0
LTE,310,260,30499,223706882,0,-85.249,35.0788,1000,1,1,1752446754,1752446754,0
LTE,310,410,9101,43109904,0,-85.1897,35.0088,1000,1,1,1752447364,1752447364,0
LTE,310,260,30507,72870403,0,-85.0136,35.0163,1000,1,1,1752507837,1752507837,0
LTE,310,410,8195,40797119,-1,-86.1696,37.044,1149,21,1,1752489936,1752558129,0
LTE,310,410,8195,40787381,-1,-86.2673,37.0183,1301,17,1,1752492086,1752558129,0
LTE,310,410,8195,40791477,-1,-86.2666,37.0185,1000,6,1,1752492116,1752558129,0
LTE,310,410,8195,40537868,-1,-86.4148,36.9401,1764,17,1,1752492636,1786567142,0
LTE,310,410,8195,39333386,-1,-86.4467,36.8767,1000,14,1,1752492836,1786566781,0
LTE,310,410,8195,40364747,-1,-86.4759,36.7872,1000,6,1,1752493146,1752558132,0
LTE,310,410,8195,39345324,-1,-86.5575,36.6638,1000,6,1,1752493586,1752558133,0
LTE,310,410,8848,42633736,-1,-86.7083,36.3301,1000,8,1,1752494876,1761193801,0
LTE,310,410,8848,42633737,-1,-86.7022,36.3231,1000,24,1,1752494906,1760388842,0
LTE,310,410,8848,41728267,-1,-86.6975,36.3171,2117,35,1,1752494956,1760388842,0
LTE,310,410,8848,43176629,-1,-86.7216,36.2915,1113,7,1,1752495066,1785407701,0
LTE,310,410,8840,43143093,-1,-86.7597,36.2371,1000,16,1,1752495266,1752558138,0
LTE,310,410,8840,43067319,-1,-86.7745,36.2238,1000,8,1,1752495336,1752558138,0
LTE,310,410,8840,42983103,-1,-86.7751,36.2177,1000,4,1,1752495376,1752558138,0
LTE,310,410,8838,42824107,-1,-86.7762,36.1935,1000,7,1,1752495606,1785407162,0
LTE,310,410,8840,43142154,-1,-86.771,36.1925,1010,26,1,1752495626,1772408042,0
LTE,310,410,8838,43019157,-1,-86.7827,36.1919,1000,4,1,1752495636,1752558138,0
LTE,310,410,8840,43083670,-1,-86.7849,36.1918,1000,4,1,1752495646,1752558138,0
LTE,310,410,8838,41739181,-1,-86.7982,36.1844,1000,7,1,1752495696,1757131140,0
LTE,310,410,8838,42602413,-1,-86.8002,36.1806,1000,11,1,1752495706,1752558139,0
LTE,310,410,8838,41861803,-1,-86.7995,36.173,1000,10,1,1752495726,1760834643,0
LTE,310,410,8838,41751981,-1,-86.8059,36.1705,1000,16,1,1752495766,1761413704,0
LTE,310,410,8838,43250069,-1,-86.8231,36.1581,1000,6,1,1752495826,1752558139,0
LTE,310,410,8838,43141013,-1,-86.8276,36.1559,1000,10,1,1752495836,1752558139,0
LTE,310,410,8838,43141015,-1,-86.8369,36.1542,1000,16,1,1752495856,1752558139,0
LTE,310,410,8838,42854416,-1,-86.8447,36.1538,1000,6,1,1752495886,1752558139,0
LTE,310,410,8840,43033281,-1,-86.8616,36.1515,1000,6,1,1752495936,1752558139,0
LTE,310,410,8840,43141311,-1,-86.871,36.1497,1000,15,1,1752495946,1752558139,0
LTE,310,410,8840,43211199,-1,-86.8816,36.1444,1000,16,1,1752495986,1752558139,0
LTE,310,410,8840,41834155,-1,-86.9326,36.1021,1148,21,1,1752496166,1752558140,0
LTE,310,410,8840,41834156,-1,-86.9418,36.0895,1000,11,1,1752496236,1752558140,0
LTE,310,410,8836,41770263,-1,-87.0241,36.077,1000,12,1,1752496496,1778039802,0
LTE,310,410,8836,41770264,-1,-87.0323,36.0776,1000,11,1,1752496516,1752558141,0
LTE,310,410,8836,41738668,-1,-87.0598,36.0879,1000,10,1,1752496596,1785386006,0
LTE,310,410,8846,41735703,-1,-87.3349,36.0199,1000,11,1,1752497466,1752558143,0
LTE,310,410,8705,41299478,-1,-88.1699,35.8201,1000,6,1,1752499906,1752558188,0
LTE,310,410,8705,43347647,-1,-88.2929,35.8123,1565,45,1,1752500186,1752558189,0
LTE,310,410,8705,43347649,-1,-88.3602,35.7981,4780,22,1,1752500276,1752558209,0
LTE,310,410,8705,41299480,-1,-88.4438,35.7713,6939,7,1,1752500696,1759551255,0
LTE,310,410,8705,43458476,-1,-88.5165,35.7542,1000,21,1,1752500846,1752558191,0
LTE,310,410,8705,43458477,-1,-88.5646,35.7457,4561,22,1,1752500886,1764219468,0
LTE,310,410,8704,41301931,-1,-88.9018,35.647,868,25,1,1752501896,1752558195,0
LTE,310,410,8704,41292973,-1,-88.9398,35.6359,1000,5,1,1752502026,1752558195,0
LTE,310,410,8704,41301933,-1,-88.9482,35.6335,1000,17,1,1752502036,1752558195,0
LTE,310,410,8704,41301943,-1,-88.9629,35.6291,1000,4,1,1752502086,1763441532,0
LTE,310,410,8846,43147200,0,-87.476,36.8361,1000,1,1,1752587273,1752587273,0
LTE,310,260,30499,223545859,0,-85.1295,35.3462,1000,1,1,1752597179,1752597179,0
LTE,310,260,30499,222098700,0,-85.1798,35.0733,1000,1,1,1752601098,1752601098,0
LTE,310,410,8839,42589199,0,-85.9238,35.1245,1000,1,1,1752606574,1752606574,0
LTE,310,260,43906,6790916,0,-86.7659,36.2343,1000,13,1,1752635452,1768402682,0
LTE,310,260,43906,27021827,0,-86.7648,36.1661,1000,1,1,1752635753,1752635753,0
LTE,310,260,43906,9622534,0,-86.7617,36.165,1000,1,1,1752635783,1752635783,0
LTE,310,260,30211,43330325,0,-85.6941,35.053,1000,1,1,1752641603,1752641603,0
LTE,310,410,8839,42966801,0,-85.5845,35.0275,1000,1,1,1752642025,1752642025,0
LTE,310,260,44161,8453899,0,-85.015,35.9829,1000,1,1,1752675391,1752675391,0
LTE,310,410,8835,42028244,0,-85.0333,35.9769,1000,1,1,1752675580,1752675580,0
LTE,310,410,8835,42028215,0,-85.0543,36.0086,1000,1,1,1752676608,1752676608,0
LTE,310,260,43905,104403979,0,-85.2144,36.0798,3919,2,1,1752677072,1781806801,0
LTE,310,260,43907,103788299,0,-85.8257,36.1403,2313,29,1,1752679365,1788291487,0
LTE,310,410,8852,41936663,0,-85.9477,36.1787,1000,1,1,1752679659,1752679659,0
LTE,310,260,31342,72887556,0,-86.6987,35.0235,1000,1,1,1752790967,1752790967,0
LTE,310,260,43907,29794572,0,-86.654,36.4885,4659,27,1,1752701494,1766013242,0
LTE,310,410,9101,43109903,0,-85.18,35.0183,1000,1,1,1752716736,1752716736,0
LTE,310,260,30499,43265547,0,-85.2399,35.1355,1000,1,1,1752737079,1752737079,0
LTE,310,410,8197,40476687,0,-88.6249,37.0345,1000,1,1,1752747834,1752747834,0
LTE,310,260,43907,6395928,0,-87.3754,36.6603,1000,1,1,1752752247,1752752247,0
LTE,310,410,8847,42628617,0,-87.0871,36.4418,3681,5,1,1752753256,1773935401,0
LTE,310,410,8840,43069868,0,-86.818,36.2234,1000,1,1,1752754603,1752754603,0
LTE,310,410,8840,42598829,0,-86.7988,36.235,1000,1,1,1752763653,1752763653,0
LTE,310,410,9101,42260149,0,-85.2173,35.1466,1000,1,1,1752856232,1752856232,0
LTE,310,260,30463,72949249,0,-85.6433,35.1274,1000,1,1,1752869184,1752869184,0
LTE,310,410,9101,42276565,0,-85.1966,35.0609,1000,1,1,1752875911,1752875911,0
LTE,310,260,42881,109412383,0,-88.6607,37.0614,1000,1,1,1753031497,1753031497,0
LTE,310,260,43003,7940129,0,-88.255,37.0459,1000,1,1,1753032737,1753032737,0
LTE,310,260,43907,8733699,-1,-87.4611,36.6502,1000,2,1,1753043971,1753082882,0
LTE,310,260,31342,75119619,0,-86.7961,35.0126,3238,3,1,1753113504,1758229501,0
LTE,310,260,31342,75119618,0,-86.7654,35.0332,1000,1,1,1753113623,1753113623,0
LTE,310,260,43777,8106509,0,-87.2117,36.5172,1383,3,1,1753036461,1765169102,0
LTE,310,260,43907,6396172,0,-87.2894,36.5851,1000,1,1,1753091425,1753091425,0
LTE,310,260,43907,6396162,0,-87.2842,36.5842,1000,4,1,1753093646,1777733821,0
LTE,310,260,43777,30144259,0,-87.2578,36.6229,1000,1,1,1753094895,1753094895,0
LTE,310,260,43777,30144269,0,-87.2578,36.6302,1000,1,1,1753102365,1753102365,0
LTE,310,260,43907,6395908,0,-87.354,36.6456,1000,1,1,1753104850,1753104850,0
LTE,310,260,42881,158262048,0,-88.4753,36.9938,1172,2,1,1753108741,1763747104,0
LTE,310,260,43905,8613143,0,-85.1664,36.0503,8097,5,1,1753246589,1788291490,0
LTE,310,260,43905,8613121,0,-85.1218,36.0441,3843,30,1,1753246684,1788291490,0
LTE,310,260,43906,7972159,-1,-86.8741,35.8947,2900,37,1,1753181686,1753355347,0
LTE,310,410,8954,245236591,-1,-86.882,35.902,1000,1,1,1753181686,1753181686,0
LTE,310,260,43906,7972099,-1,-86.8743,35.8971,2674,17,1,1753184152,1753355345,0
LTE,310,260,43906,7972109,-1,-86.878,35.8969,1000,22,1,1753184463,1753355346,0
LTE,310,260,44029,7235595,-1,-86.8806,35.8805,1000,9,1,1753184584,1753355344,0
LTE,310,260,44029,6957119,-1,-86.8722,35.8801,3051,4,1,1753184674,1753355347,0
LTE,310,410,8856,43016719,-1,-86.8793,35.8736,1000,4,1,1753184674,1753355344,0
LTE,310,260,44029,7235645,-1,-86.8589,35.8881,4899,19,1,1753184699,1753355347,0
LTE,310,410,8953,243334153,-1,-86.8748,35.8733,1000,1,1,1753184704,1753184704,0
LTE,310,410,8856,41798849,-1,-86.8641,35.8859,1640,16,1,1753184714,1753355347,0
LTE,310,410,8856,41868725,-1,-86.8588,35.8754,2075,8,1,1753184759,1753355347,0
LTE,310,410,8856,42604471,-1,-86.8484,35.8691,1000,14,1,1753184809,1753355345,0
LTE,310,260,44029,6868797,-1,-86.8453,35.8913,2191,7,1,1753184849,1753355347,0
LTE,310,410,8856,41868566,-1,-86.8454,35.87,1000,3,1,1753184919,1753355345,0
LTE,310,260,43906,26656515,-1,-86.846,35.8645,1000,5,1,1753184970,1753355345,0
LTE,310,410,8856,42604461,-1,-86.8455,35.8629,1000,4,1,1753185000,1753355345,0
LTE,310,410,8856,42860481,-1,-86.8456,35.8638,1000,10,1,1753185265,1753355345,0
LTE,310,410,8856,41798848,-1,-86.8469,35.8783,1052,12,1,1753194348,1753355345,0
LTE,310,260,43906,26656573,-1,-86.8452,35.8729,1000,1,1,1753194368,1753194368,0
LTE,310,260,43906,7972119,-1,-86.8539,35.8935,1000,2,1,1753194463,1753355347,0
LTE,310,260,43906,104365847,-1,-86.848,35.8978,1000,3,1,1753194478,1753355345,0
LTE,310,410,8856,41798847,-1,-86.8468,35.9022,1665,10,1,1753194499,1753355345,0
LTE,310,260,43906,50374658,-1,-86.836,35.9162,1000,7,1,1753194719,1753355345,0
LTE,310,260,43906,50374657,-1,-86.8374,35.9163,1000,2,1,1753194739,1753355345,0
LTE,310,260,43906,50374659,-1,-86.8303,35.9155,1000,1,1,1753194859,1753194859,0
LTE,310,260,44029,28828929,-1,-86.8193,35.9132,1000,2,1,1753195060,1753355345,0
LTE,310,260,43906,104365836,-1,-86.8156,35.92,1000,7,1,1753195090,1753355345,0
LTE,310,410,8856,43240384,-1,-86.8165,35.9198,1000,2,1,1753195110,1753355345,0
LTE,310,410,8856,43240383,-1,-86.8139,35.9227,1000,10,1,1753195130,1753355345,0
LTE,310,260,43906,104365846,-1,-86.8139,35.9227,1000,1,1,1753195160,1753195160,0
LTE,310,260,43906,104365826,-1,-86.813,35.9229,1000,12,1,1753195170,1753355345,0
LTE,310,260,43906,7972158,-1,-86.8373,35.929,1000,2,1,1753235509,1753355346,0
LTE,310,410,8836,43108288,-1,-86.8373,35.929,1000,2,1,1753235509,1753355346,0
LTE,310,410,8856,41744063,-1,-86.8517,35.9301,1094,21,1,1753235525,1753355346,0
LTE,310,260,44029,27218187,-1,-86.8612,35.9319,1000,3,1,1753235750,1753355346,0
LTE,310,410,8856,41744065,-1,-86.8687,35.9254,1000,13,1,1753235845,1753355346,0
LTE,310,260,43906,7972108,-1,-86.8745,35.9101,1000,11,1,1753237088,1753355346,0
LTE,310,410,8856,43105558,-1,-86.8746,35.9096,1000,8,1,1753237108,1753355346,0
LTE,310,410,8856,43105559,-1,-86.8754,35.9042,1000,4,1,1753237178,1753355346,0
LTE,310,410,8954,245236592,-1,-86.8821,35.902,1000,1,1,1753237524,1753237524,0
LTE,310,830,53150,2912655,-1,-86.8775,35.8921,1000,1,1,1753253454,1753253454,0
LTE,310,410,8856,42925066,-1,-86.8628,35.894,1000,3,1,1753267893,1753355347,0
LTE,310,410,8856,43105718,-1,-86.8613,35.8952,1000,2,1,1753267918,1753355347,0
LTE,310,410,8856,42925239,-1,-86.8592,35.8968,1000,1,1,1753267933,1753267933,0
LTE,310,410,8856,42925064,-1,-86.8424,35.9041,1236,5,1,1753268028,1753355347,0
LTE,310,260,43906,104365887,-1,-86.8464,35.9006,1000,2,1,1753268038,1753355347,0
LTE,310,410,8856,42604296,-1,-86.8297,35.8969,1608,24,1,1753268038,1770126242,0
LTE,310,410,8856,42693183,-1,-86.8338,35.9083,1000,5,1,1753268134,1753355347,0
LTE,310,260,43906,50374672,-1,-86.8315,35.9101,1000,4,1,1753268159,1753355347,0
LTE,310,260,43906,50374668,-1,-86.8309,35.9118,1000,1,1,1753268189,1753268189,0
LTE,310,260,43906,50374671,-1,-86.8297,35.914,1000,6,1,1753268214,1753355347,0
LTE,310,410,8833,43246783,-1,-86.8076,35.9661,1000,2,1,1753268655,1753355401,0
LTE,310,410,8833,43029952,-1,-86.8059,35.971,1000,3,1,1753268670,1753355401,0
LTE,310,410,8833,43029951,-1,-86.8038,35.9769,1000,3,1,1753268695,1753355401,0
LTE,310,410,8833,41778112,-1,-86.8,35.988,1000,8,1,1753268715,1753355401,0
LTE,310,410,8833,42984128,-1,-86.7858,36.0204,2760,16,1,1753268780,1753355401,0
LTE,310,410,8833,42984129,-1,-86.7811,36.0417,1000,7,1,1753268966,1753355401,0
LTE,310,410,8833,41784247,-1,-86.7747,36.0468,1000,3,1,1753269021,1755921269,0
LTE,310,260,43906,104556301,-1,-86.7729,36.059,1000,8,1,1753269061,1753762814,0
LTE,310,410,8833,43033781,-1,-86.7706,36.066,1000,5,1,1753269116,1754625704,0
LTE,310,410,8833,41753791,-1,-86.7682,36.0744,1000,8,1,1753269151,1770125462,0
LTE,310,410,8838,41888429,-1,-86.7635,36.0982,1000,4,1,1753269267,1753355402,0
LTE,310,410,8838,41888427,-1,-86.7676,36.1061,1000,16,1,1753269302,1753355402,0
LTE,310,260,43906,9529605,-1,-86.772,36.1151,1000,24,1,1753269527,1767478143,0
LTE,310,410,8838,41860780,-1,-86.7686,36.1192,750,25,1,1753269582,1771888804,0
LTE,310,410,8838,43140800,-1,-86.7259,36.1014,6250,11,1,1753269708,1753355404,0
LTE,310,260,43906,6383888,-1,-86.7265,36.1262,1000,3,1,1753270364,1785645162,0
LTE,310,410,8838,43021503,-1,-86.7187,36.1408,1000,10,1,1753270770,1753355403,0
LTE,310,260,43906,8768011,-1,-86.6684,36.1318,1000,3,1,1753271306,1754107275,0
LTE,310,260,43906,8768012,-1,-86.6699,36.1321,1000,6,1,1753271412,1753355403,0
LTE,310,410,8838,40982405,-1,-86.6703,36.1326,1000,6,1,1753271883,1753355403,0
LTE,310,260,43906,8768132,-1,-86.6703,36.1327,1000,17,1,1753275106,1753355403,0
LTE,310,260,43906,8768004,-1,-86.6692,36.1335,1000,1,1,1753277658,1753277658,0
LTE,310,410,8838,43029440,-1,-86.6691,36.1334,1000,14,1,1753279237,1772487488,0
LTE,310,410,8838,43016207,-1,-86.675,36.133,1000,2,1,1753279277,1753355403,0
LTE,310,410,8838,43263915,-1,-86.6793,36.1314,1000,1,1,1753279507,1753279507,0
LTE,310,260,43906,6383874,-1,-86.6726,36.1168,1134,2,1,1753279577,1777091512,0
LTE,310,260,43906,6383884,-1,-86.6792,36.1196,1937,14,1,1753279598,1754107269,0
LTE,310,410,8838,43016208,-1,-86.6835,36.1146,1000,1,1,1753279738,1753279738,0
LTE,310,410,8838,43016384,-1,-86.6867,36.1066,1000,2,1,1753279748,1753355404,0
LTE,310,410,8838,43019455,-1,-86.6914,36.0925,1000,1,1,1753279773,1753279773,0
LTE,310,410,8833,42848448,-1,-86.6567,36.0342,1000,1,1,1753279843,1753279843,0
LTE,310,410,8852,41823255,0,-86.5421,36.2638,1000,1,1,1753310524,1753310524,0
LTE,310,260,43906,27021837,0,-86.7654,36.1679,1000,1,1,1753320456,1753320456,0
LTE,310,410,9101,43258807,0,-85.1911,35.0741,1000,1,1,1753359515,1753359515,0
LTE,310,410,9108,42360492,0,-85.0508,35.0497,1000,1,1,1753360759,1753360759,0
LTE,310,410,8852,43236873,0,-86.3657,36.137,1000,1,1,1753369006,1753369006,0
LTE,310,410,8852,43237046,0,-86.3723,36.1349,1000,1,1,1753369017,1753369017,0
LTE,310,260,43906,158244109,0,-86.5547,35.9454,1000,1,1,1753370361,1753370361,0
LTE,310,260,43906,158244099,0,-86.5542,35.948,1000,1,1,1753370367,1753370367,0
LTE,310,260,43906,30202370,0,-87.7142,35.874,1000,3,1,1753434987,1788291442,0
LTE,310,260,32827,18916611,-1,-88.8346,35.5495,1000,5,1,1753537390,1753576201,0
